"","Date","AAPL","AMZN","GOOGL","JNJ","JPM","META","MSFT","NVDA","PG","XOM","TSM","AVGO","ORCL"
"226","2013-11-21",16.15,18.45,25.68,67.73,41.21,46.38,31.03,0.36,59.94,57.07,12.43,3.19,29.19
"227","2013-11-22",16.11,18.62,25.63,68.24,41.38,45.91,31.17,0.36,60.14,57.26,12.51,3.2,29.1
"228","2013-11-25",16.23,18.83,25.98,68.51,41.52,44.51,31.23,0.37,60.47,57.31,12.54,3.24,29.05
"229","2013-11-26",16.53,19.07,26.29,68.1,41.17,45.57,30.99,0.37,59.92,56.81,12.75,3.31,29.18
"230","2013-11-27",16.92,19.34,26.4,68.04,41.4,46.17,31.2,0.37,59.67,56.53,12.83,3.31,29.48
"231","2013-11-29",17.23,19.68,26.32,67.82,41.21,46.68,31.64,0.37,59.62,56.34,12.94,3.31,29.48
"232","2013-12-02",17.08,19.61,26.19,67.54,41.04,46.73,31.9,0.37,59,56.36,12.7,3.33,29.3
"233","2013-12-03",17.55,19.23,26.16,67.32,40.95,46.41,31.79,0.37,59.35,56.89,12.8,3.31,29.3
"234","2013-12-04",17.51,19.3,26.28,67.08,41.19,48.28,32.31,0.38,59.01,57.06,12.81,3.29,29.3
"235","2013-12-05",17.6,19.22,26.26,66.6,40.2,48,31.53,0.37,58.54,56.73,12.7,3.52,29.11
"236","2013-12-06",17.35,19.35,26.57,67.66,40.38,47.61,31.83,0.36,59.84,57.65,12.86,3.48,29.64
"237","2013-12-09",17.55,19.24,26.78,67.66,40.7,48.5,32.12,0.36,60.02,57.76,12.83,3.51,29.74
"238","2013-12-10",17.53,19.39,26.94,67.44,40.84,49.9,31.62,0.37,59.22,57.68,12.68,3.45,29.07
"239","2013-12-11",17.4,19.11,26.76,66.71,40.38,49.04,31.2,0.36,59.48,56.81,12.76,3.41,28.87
"240","2013-12-12",17.37,19.06,26.57,65.31,40.56,51.47,30.88,0.36,58.26,57.47,12.5,3.39,28.07
"241","2013-12-13",17.18,19.21,26.35,65.44,40.45,52.95,30.44,0.35,58.31,57.44,12.47,3.38,27.76
"242","2013-12-16",17.28,19.45,26.65,65.46,40.63,53.44,30.61,0.35,57.83,58.59,12.49,3.71,28.02
"243","2013-12-17",17.2,19.38,26.57,64.95,40.13,54.48,30.3,0.36,57.28,58.31,12.47,3.96,28.09
"244","2013-12-18",17.07,19.8,26.94,66.37,41.22,55.18,30.35,0.36,58.32,59.99,12.41,3.95,28.9
"245","2013-12-19",16.87,19.76,26.98,65.9,41.22,54.67,30.08,0.36,57.98,59.92,12.45,3.83,30.57
"246","2013-12-20",17.01,20.11,27.34,65.97,41.56,54.74,30.53,0.37,57.94,59.47,12.4,3.84,30.38
"247","2013-12-23",17.67,20.15,27.7,65.93,41.95,57.37,30.38,0.37,57.56,59.37,12.51,3.87,30.85
"248","2013-12-24",17.59,19.96,27.62,65.95,41.95,57.56,30.76,0.37,57.56,59.8,12.55,3.91,31.18
"249","2013-12-26",17.47,20.22,27.75,66.3,41.92,57.33,31.06,0.37,57.88,60.81,12.54,3.92,31.48
"250","2013-12-27",17.36,19.9,27.78,66.16,41.87,55.06,30.94,0.37,58.06,61.18,12.6,3.92,31.73
"251","2013-12-30",17.18,19.67,27.56,66.12,41.74,53.34,30.94,0.38,58.05,60.46,12.83,3.92,31.74
"252","2013-12-31",17.39,19.94,27.84,65.62,42.12,54.27,31.04,0.38,57.63,60.99,12.73,3.93,31.96
"253","2014-01-02",17.14,19.9,27.65,65.22,42.2,54.33,30.83,0.37,57.02,60.12,12.52,3.92,31.61
"254","2014-01-03",16.76,19.82,27.45,65.8,42.52,54.18,30.62,0.37,56.95,59.97,12.37,3.93,31.53
"255","2014-01-06",16.86,19.68,27.75,66.15,42.77,56.8,29.98,0.37,57.09,60.06,12.34,3.9,31.4
"256","2014-01-07",16.74,19.9,28.29,67.55,42.28,57.52,30.21,0.38,57.64,60.91,12.35,3.94,31.72
"257","2014-01-08",16.84,20.1,28.35,67.46,42.68,57.83,29.67,0.39,56.81,60.71,12.48,4,31.61
"258","2014-01-09",16.63,20.05,28.07,67.87,42.6,56.82,29.48,0.37,56.93,60.12,12.24,3.96,31.55
"259","2014-01-10",16.52,19.88,28.07,67.87,42.4,57.54,29.9,0.37,56.85,60.58,12.34,3.96,31.94
"260","2014-01-13",16.6,19.55,27.89,67.7,41.83,55.52,29.02,0.36,56.64,59.39,12.35,3.91,31.64
"261","2014-01-14",16.93,19.88,28.55,67.86,41.86,57.34,29.69,0.37,57.25,59.74,12.69,4.11,32.02
"262","2014-01-15",17.27,19.79,28.53,67.92,43.13,57.2,30.5,0.38,57.2,59.53,12.82,4.24,32.19
"263","2014-01-16",17.18,19.79,28.72,67.8,42.76,56.79,30.61,0.38,57.03,59.63,13.25,4.12,32.09
"264","2014-01-17",16.75,19.98,28.58,68.1,42.13,55.91,30.18,0.38,56.55,59.76,12.97,4.17,32.02
"265","2014-01-21",17.01,20.35,28.9,67.36,42.17,58.1,30.01,0.38,56.76,59.36,12.91,4.17,31.94
"266","2014-01-22",17.09,20.23,28.94,67.57,41.75,57.11,29.81,0.38,56.52,58.99,13.11,4.25,31.83
"267","2014-01-23",17.24,19.99,28.81,66.44,40.94,56.24,29.92,0.38,55.81,58.44,12.92,4.17,31.97
"268","2014-01-24",16.92,19.38,27.91,64.91,39.94,54.07,30.54,0.37,56.48,57.16,12.83,4.05,31.1
"269","2014-01-27",17.06,19.31,27.35,64.43,39.94,53.18,29.89,0.36,55.97,57.21,12.52,4.05,30.58
"270","2014-01-28",15.7,19.72,27.89,64.55,40.41,54.76,30.09,0.37,56.43,57.65,12.53,4.07,31.09
"271","2014-01-29",15.52,19.21,27.49,63.69,40.25,53.16,30.42,0.36,55.38,57.32,12.42,4.02,30.98
"272","2014-01-30",15.49,20.15,28.2,64.12,40.6,60.66,30.58,0.37,54.83,56.65,12.51,4.09,31.34
"273","2014-01-31",15.51,17.93,29.33,63.38,40.13,62.14,31.4,0.37,54.65,55.54,12.35,4.06,30.92
"274","2014-02-03",15.54,17.31,28.15,62.17,39.37,61.05,30.27,0.37,54,54.27,12.24,3.96,30.03
"275","2014-02-04",15.77,17.4,28.27,62.06,39.83,62.31,30.16,0.37,54.28,54.25,12.22,4.02,30.13
"276","2014-02-05",15.88,17.32,28.39,62.53,40.02,61.76,29.72,0.36,54.53,53.99,12.02,4.01,30.13
"277","2014-02-06",15.98,17.73,28.81,63.58,40.94,61.73,30.02,0.37,54.85,54.5,12.4,4.1,30.77
"278","2014-02-07",16.2,18.05,29.24,64.51,41.05,63.87,30.33,0.37,55.15,54.98,12.53,4.21,31.17
"279","2014-02-10",16.49,18.04,29.13,65.24,41.13,63.11,30.53,0.38,55.66,54.33,12.6,4.19,31.26
"280","2014-02-11",16.71,18.09,29.56,66.6,41.63,64.4,30.84,0.38,56.24,55.14,12.7,4.32,31.71
"281","2014-02-12",16.71,17.46,29.47,66.21,41.7,64,31.09,0.4,55.27,55.28,12.69,4.38,31.9
"282","2014-02-13",16.97,17.86,29.8,66.31,42.07,66.86,31.2,0.41,55.5,55.49,12.74,4.39,32.2
"283","2014-02-14",16.96,17.87,29.87,66.45,42.15,66.62,31.21,0.42,56.64,57.12,13.06,4.32,31.83
"284","2014-02-18",17.02,17.68,30.08,66.03,42.4,66.83,31.28,0.42,55.62,57.1,12.99,4.34,31.82
"285","2014-02-19",16.75,17.37,29.86,65.65,41.51,67.59,31.35,0.43,55.74,57.02,12.97,4.29,31.74
"286","2014-02-20",16.56,17.49,29.91,66.18,41.74,69.15,31.56,0.44,55.58,57.88,12.91,4.39,32.07
"287","2014-02-21",16.37,17.34,29.9,66.04,41.76,68.11,31.75,0.44,55.62,57.68,12.95,4.35,31.93
"288","2014-02-24",16.45,17.59,30.12,65.74,42.07,70.29,31.51,0.45,55.54,58.53,12.91,4.43,31.96
"289","2014-02-25",16.27,17.92,30.3,65.74,41.34,69.37,31.38,0.44,55.72,58.46,12.86,4.39,32.05
"290","2014-02-26",16.13,17.99,30.31,65.74,41.14,68.78,31.32,0.44,55.54,58.14,13.02,4.6,32.26
"291","2014-02-27",16.45,18.01,30.28,65.92,41.1,68.46,31.65,0.44,55.77,58.17,13.15,4.56,32.64
"292","2014-02-28",16.4,18.1,30.19,66.47,41.19,67.99,32.02,0.44,56.11,58.43,13.19,4.59,32.77
"293","2014-03-03",16.45,17.99,29.87,66.07,40.75,66.94,31.58,0.43,55.27,57.96,13.16,4.59,32.27
"294","2014-03-04",16.56,18.19,30.18,67.35,41.51,68.32,32.11,0.44,55.96,58.58,13.17,4.71,33.03
"295","2014-03-05",16.6,18.62,30.26,66.81,42.16,71.07,31.86,0.44,55.51,56.93,13.43,4.69,33.1
"296","2014-03-06",16.55,18.61,30.29,67.03,42.7,70.35,31.89,0.44,55.68,56.91,13.78,4.73,33.07
"297","2014-03-07",16.54,18.6,30.17,67.34,43.06,69.32,31.68,0.43,55.91,57.65,13.7,4.67,32.54
"298","2014-03-10",16.55,18.53,30.09,67.43,42.92,71.53,31.61,0.43,56.02,57.96,13.84,4.67,32.57
"299","2014-03-11",16.71,18.44,29.8,67.46,42.18,69.61,31.78,0.43,56.32,57.06,13.7,4.61,32.6
"300","2014-03-12",16.73,18.53,29.99,67.54,41.99,70.39,31.99,0.43,56.52,57.18,14.19,4.7,32.28
"301","2014-03-13",16.54,18.58,29.53,67.11,41.63,68.35,31.67,0.42,56.49,56.83,14.07,4.66,31.55
"302","2014-03-14",16.36,18.69,29.13,66.97,41.18,67.25,31.51,0.42,56.34,56.73,13.8,4.66,31.51
"303","2014-03-17",16.42,18.75,29.61,67.78,41.74,68.26,31.81,0.42,56.95,57.25,13.95,4.72,32.03
"304","2014-03-18",16.57,18.94,30.08,67.78,42.09,68.71,33.06,0.43,56.9,57.48,14,4.77,32.55
"305","2014-03-19",16.56,18.66,29.79,67.53,42.26,67.77,32.83,0.44,56.19,56.89,13.78,4.81,32.31
"306","2014-03-20",16.48,18.45,29.73,67.91,43.58,66.51,33.71,0.44,55.87,57.41,13.76,4.88,32.15
"307","2014-03-21",16.61,18.03,29.38,69.22,43.62,66.77,33.57,0.44,55.55,57.24,13.53,4.77,31.43
"308","2014-03-24",16.81,17.59,28.76,68.69,44.27,63.66,33.85,0.44,56.57,57.44,13.61,4.72,32
"309","2014-03-25",16.99,17.74,28.78,70.27,44.17,64.44,33.72,0.44,56.93,57.61,13.96,4.78,32.18
"310","2014-03-26",16.83,17.17,28.12,70.03,43.42,59.97,33.26,0.43,56.71,57.48,13.94,4.69,32.75
"311","2014-03-27",16.75,16.92,27.68,70.19,43.44,60.55,32.9,0.42,56.82,58.41,14.18,4.69,32.88
"312","2014-03-28",16.74,16.91,27.82,70.31,43.52,59.59,33.69,0.42,56.89,59.3,14.34,4.79,33.16
"313","2014-03-31",16.73,16.82,27.68,70.88,44.01,59.82,34.26,0.42,57.49,59.29,14.62,4.81,34.28
"314","2014-04-01",16.89,17.15,28.19,70.67,43.98,62.19,34.62,0.44,57.31,59.32,14.83,4.86,34.77
"315","2014-04-02",16.91,17.1,28.19,70.88,44.12,62.28,34.56,0.44,57.16,59.45,14.63,4.83,34.47
"316","2014-04-03",16.8,16.68,28.36,70.9,44.25,59.08,34.28,0.44,57.14,59.44,14.56,4.77,33.83
"317","2014-04-04",16.58,16.15,27.06,71.02,43.63,56.36,33.33,0.43,56.9,59.09,14.43,4.62,33.6
"318","2014-04-07",16.32,15.89,26.83,70.63,43.04,56.55,33.27,0.43,57.41,58.74,14.41,4.51,33.17
"319","2014-04-08",16.32,16.35,27.67,70.76,42.93,57.79,33.29,0.45,58.03,59.15,14.59,4.49,33.82
"320","2014-04-09",16.53,16.59,28.14,71.4,43.24,61.98,33.83,0.45,58.13,59.07,14.71,4.67,34.36
"321","2014-04-10",16.32,15.86,27.13,69.66,41.87,58.75,32.9,0.44,57.84,58.74,14.47,4.47,33.44
"322","2014-04-11",16.2,15.59,26.69,69.9,40.34,58.12,32.78,0.43,57.61,58.7,14.52,4.37,32.76
"323","2014-04-14",16.26,15.8,27.06,70.09,40.09,58.48,32.75,0.43,57.64,59.4,14.79,4.39,33.26
"324","2014-04-15",16.15,15.8,27.23,71.58,39.98,58.68,33.23,0.44,57.66,59.89,14.97,4.4,33.39
"325","2014-04-16",16.18,16.18,27.98,71.25,40.31,59.31,33.77,0.44,58.24,60.66,14.71,4.43,33.73
"326","2014-04-17",16.36,16.25,26.96,71.41,40.28,58.53,33.44,0.44,58.32,60.95,15.13,4.55,33.69
"327","2014-04-21",16.56,16.54,26.77,72.16,40.14,60.82,33.39,0.44,58.18,61.26,15.01,4.62,33.82
"328","2014-04-22",16.58,16.47,27.07,72.29,40.71,62.59,33.43,0.45,57.96,60.92,15.01,4.74,34.01
"329","2014-04-23",16.36,16.23,26.67,72.32,40.89,60.93,33.18,0.45,57.78,61,14.9,4.82,33.44
"330","2014-04-24",17.7,16.86,26.52,72.13,40.99,60.45,33.32,0.46,58.35,60.7,15.01,4.88,33.41
"331","2014-04-25",17.83,15.19,25.96,72.01,40.63,57.31,33.36,0.44,58.53,60.94,14.54,4.66,33.16
"332","2014-04-28",18.52,14.83,25.95,73.12,40.48,55.75,34.16,0.44,59.63,61.41,14.82,4.54,33.73
"333","2014-04-29",18.47,15.02,26.62,72.9,40.92,57.75,33.86,0.44,59.28,61.58,14.67,4.55,33.71
"334","2014-04-30",18.4,15.21,26.54,73.09,40.84,59.37,33.77,0.44,59.35,62.16,14.67,4.74,34.36
"335","2014-05-01",18.44,15.39,26.72,72.54,40.65,60.73,33.44,0.44,59.2,61.55,14.43,4.74,34.44
"336","2014-05-02",18.47,15.4,26.49,71.66,40.55,60.04,33.18,0.44,58.9,61.92,14.32,4.8,34.3
"337","2014-05-05",18.73,15.5,26.57,72.16,39.55,60.8,32.96,0.44,58.74,62.46,14.35,4.8,34.64
"338","2014-05-06",18.53,14.87,25.93,71.8,38.91,58.12,32.65,0.43,58.33,62.32,14.6,5.03,34.47
"339","2014-05-07",18.47,14.64,25.71,72.81,39.43,56.99,32.95,0.43,59.02,62.58,14.84,4.99,34.51
"340","2014-05-08",18.43,14.42,25.81,72.52,39.66,56.37,33.14,0.44,59.07,62.1,14.97,5.07,34.35
"341","2014-05-09",18.36,14.61,26.13,72.81,39.4,56.84,33.05,0.43,59.24,62.3,14.9,5.03,34.49
"342","2014-05-12",18.58,15.14,26.72,72.53,39.87,59.41,33.41,0.44,58.76,62.47,15.03,5.16,35.26
"343","2014-05-13",18.61,15.23,26.87,72.89,39.84,59.41,34.03,0.43,58.68,62.55,15.07,5.14,35.21
"344","2014-05-14",18.62,14.88,26.52,72.78,39.66,58.82,33.87,0.43,58.36,62.51,15.02,5.12,35.2
"345","2014-05-15",18.46,14.76,26.26,72.65,39.04,57.52,33.34,0.43,57.9,61.58,15.08,5.07,35.24
"346","2014-05-16",18.73,14.89,26.22,72.58,38.89,57.62,33.53,0.43,57.76,61.56,15.16,5.11,35.04
"347","2014-05-19",18.95,14.84,26.74,72.62,39.27,58.8,33.46,0.44,57.47,61.64,15.08,5.1,35.44
"348","2014-05-20",18.96,15.06,26.82,72.34,39.19,58.15,33.4,0.43,57.69,61.52,14.97,5.04,34.93
"349","2014-05-21",19.01,15.25,27.28,72.98,39.48,60.07,33.97,0.43,57.87,62.35,14.97,5.11,35.03
"350","2014-05-22",19.04,15.25,27.56,73.36,39.79,60.1,33.76,0.44,57.99,62.02,15.07,5.13,34.9
"351","2014-05-23",19.25,15.61,27.98,73.37,39.78,60.92,33.77,0.44,57.89,61.91,15.08,5.27,35.43
"352","2014-05-27",19.61,15.54,28.53,73.25,40.22,63.04,33.83,0.45,57.58,61.94,15.25,5.3,35.23
"353","2014-05-28",19.56,15.51,28.31,72.88,40.45,63.07,33.68,0.45,57.59,61.75,15.23,5.24,34.94
"354","2014-05-29",19.92,15.69,28.31,73.21,40.65,63.39,33.96,0.45,57.81,61.88,15.11,5.29,35.47
"355","2014-05-30",19.84,15.63,28.37,73.72,40.54,62.86,34.46,0.45,58.09,61.43,15.01,5.28,35.32
"356","2014-06-02",19.71,15.44,28.01,74.24,40.38,62.64,34.34,0.45,57.78,61.07,15.08,5.35,35.28
"357","2014-06-03",19.99,15.36,27.52,74.45,40.56,62.43,33.92,0.45,57.47,61.35,15.51,5.34,35.14
"358","2014-06-04",20.21,15.34,27.48,74.61,40.62,62.9,33.94,0.45,57.42,61.13,15.4,5.35,35.05
"359","2014-06-05",20.29,16.18,28.03,75,41.31,62.75,34.69,0.45,57.6,61.44,15.48,5.37,35.39
"360","2014-06-06",20.24,16.48,28.09,74.97,41.56,62.07,34.92,0.45,57.54,62.08,15.4,5.35,35.83
"361","2014-06-09",20.56,16.38,28.32,75,41.89,62.44,34.74,0.45,57.59,62.04,15.48,5.36,35.89
"362","2014-06-10",20.68,16.62,28.2,75.64,42.24,65.31,34.61,0.46,57.63,62,15.55,5.37,35.86
"363","2014-06-11",20.6,16.76,28.16,75.07,41.78,65.32,34.4,0.46,57.56,62.3,15.43,5.36,35.77
"364","2014-06-12",20.25,16.3,27.77,74.5,41.61,63.84,34.16,0.46,57.35,62.12,15.41,5.36,35.3
"365","2014-06-13",20.03,16.31,27.81,74.5,41.61,64.05,34.71,0.46,57.26,62.73,15.4,5.33,35.42
"366","2014-06-16",20.23,16.38,27.41,74.44,41.49,63.74,34.93,0.46,57.3,62.89,15.48,5.29,35.43
"367","2014-06-17",20.21,16.28,27.32,74.06,41.89,63.95,35.09,0.47,57.22,62.59,15.52,5.36,35.57
"368","2014-06-18",20.23,16.72,27.82,74.7,42.15,65.14,35.06,0.47,57.37,62.78,15.59,5.34,35.98
"369","2014-06-19",20.16,16.35,28.04,75.43,41.8,63.89,34.94,0.46,57.69,62.71,15.84,5.32,35.73
"370","2014-06-20",19.95,16.21,28.11,76.49,41.98,64.05,35.09,0.45,57.47,63.45,15.44,5.37,34.31
"371","2014-06-23",19.93,16.36,28.5,76.11,42.45,64.92,35.35,0.45,57.18,63.78,15.22,5.34,34.55
"372","2014-06-24",19.81,16.21,28.41,75.99,41.89,65.26,35.15,0.44,56.81,62.78,15.17,5.3,34.26
"373","2014-06-25",19.83,16.37,29.08,76.84,41.97,66.97,35.38,0.44,57.03,62.41,15.35,5.37,34.01
"374","2014-06-26",19.95,16.28,29.02,76.76,41.87,66.66,35.12,0.44,56.53,62.35,15.35,5.32,33.75
"375","2014-06-27",20.18,16.23,29.06,76.29,41.97,67.13,35.57,0.44,56.82,61.85,15.54,5.32,34.07
"376","2014-06-30",20.39,16.24,29.01,76.02,42.03,66.82,35.1,0.44,56.51,61.52,15.62,5.4,34.07
"377","2014-07-01",20.52,16.62,29.35,76.92,42.29,67.59,35.25,0.45,57,61.94,16.04,5.55,34.27
"378","2014-07-02",20.51,16.64,29.32,76.92,41.85,65.99,35.27,0.44,57.2,62.07,16.34,5.57,34.42
"379","2014-07-03",20.63,16.87,29.43,76.6,41.91,65.83,35.19,0.45,57.51,62.69,16.58,5.64,34.75
"380","2014-07-07",21.06,16.68,29.32,77.36,41.63,64.84,35.35,0.44,57.66,62.73,16.55,5.59,34.47
"381","2014-07-08",20.92,16.19,28.7,76.82,40.96,62.32,35.17,0.44,57.92,62.84,16.48,5.5,34.19
"382","2014-07-09",20.93,16.5,28.95,77.05,41.15,64.52,35.08,0.45,58.72,63.28,16.37,5.57,33.94
"383","2014-07-10",20.86,16.4,28.78,76.87,40.81,64.42,35.09,0.45,58.68,62.68,16.75,5.49,33.99
"384","2014-07-11",20.89,17.31,29.11,76.37,40.99,65.88,35.43,0.45,58.35,62.17,16.65,5.49,33.83
"385","2014-07-14",21.16,17.77,29.49,76.57,41.35,67.43,35.47,0.46,58.47,62.74,16.92,5.55,34.13
"386","2014-07-15",20.92,17.72,29.43,75.04,42.8,66.7,35.73,0.46,58.43,62.57,16.77,5.51,34.17
"387","2014-07-16",20.8,17.8,29.31,74.27,43.13,67.19,37.11,0.46,58.66,63.41,15.62,5.52,33.94
"388","2014-07-17",20.43,17.62,28.82,72.93,42.5,65.95,37.49,0.46,58.27,62.52,15.08,5.39,33.64
"389","2014-07-18",20.72,17.93,30.03,73.97,42.78,67.95,37.62,0.44,58.38,62.78,15.29,5.62,33.72
"390","2014-07-21",20.61,17.99,29.7,73.58,42.78,68.92,37.75,0.44,58.18,62.99,15.25,5.66,33.73
"391","2014-07-22",20.79,18.04,29.95,74.45,43.1,68.79,37.74,0.44,58.05,63.27,15.46,5.65,34.08
"392","2014-07-23",21.33,17.91,30.03,74.25,43.34,70.8,37.77,0.43,57.97,63.7,15.44,5.52,33.98
"393","2014-07-24",21.29,17.93,29.92,74.26,43.47,74.46,37.38,0.43,58.17,63.72,15.59,5.44,34.11
"394","2014-07-25",21.43,16.2,29.68,74.19,43.35,74.67,37.46,0.42,57.66,63.05,15.19,5.24,34
"395","2014-07-28",21.73,16.02,29.73,74.19,43.48,74.4,37.01,0.42,57.44,63.78,15.21,5.29,34.18
"396","2014-07-29",21.59,16,29.47,74.08,43.08,73.2,36.95,0.42,57,63.28,15.33,5.24,34.25
"397","2014-07-30",21.54,16.13,29.55,74.33,43.27,74.16,36.69,0.43,56.65,63.09,15.47,5.29,34.53
"398","2014-07-31",20.98,15.65,28.76,72.73,42.36,72.15,36.33,0.42,56.04,60.46,14.93,5.2,34.05
"399","2014-08-01",21.09,15.35,28.46,72.59,41.49,71.86,36.08,0.42,57.73,60.37,15.08,5.28,33.39
"400","2014-08-04",20.98,15.68,28.9,72.78,41.61,73,36.51,0.42,57.41,61.19,15.31,5.35,33.8
"401","2014-08-05",20.87,15.62,28.44,72.53,41.18,72.19,36.26,0.42,57.55,60.01,14.78,5.26,33.68
"402","2014-08-06",20.84,15.69,28.51,73.18,41.31,71.97,35.98,0.42,58.77,60.48,14.96,5.27,33.85
"403","2014-08-07",20.84,15.57,28.38,72.61,41.07,72.66,36.39,0.42,58.08,60.05,14.86,5.22,33.44
"404","2014-08-08",20.89,15.84,28.68,73.44,41.39,72.55,36.37,0.45,58.67,60.95,14.77,5.28,33.67
"405","2014-08-11",21.17,15.92,28.65,73.5,41.37,72.93,36.37,0.45,59.05,60.75,14.97,5.31,33.65
"406","2014-08-12",21.16,15.97,28.39,73.12,41.39,72.32,36.64,0.45,59.01,60.6,14.92,5.34,33.63
"407","2014-08-13",21.44,16.31,29.01,73.92,41.67,73.26,37.11,0.45,59.05,60.97,15.18,5.4,33.92
"408","2014-08-14",21.5,16.66,29.01,74.13,41.86,73.78,37.27,0.45,59.39,60.97,15.33,5.54,33.9
"409","2014-08-15",21.61,16.68,28.97,73.51,41.69,73.12,37.7,0.45,59.27,60.94,15.27,5.61,33.95
"410","2014-08-18",21.87,16.73,29.41,74.62,42.04,74.07,37.97,0.46,59.75,61.24,15.28,5.65,34.26
"411","2014-08-19",22.17,16.76,29.63,74.81,42.28,74.77,38.4,0.46,59.93,61.22,15.48,5.67,34.91
"412","2014-08-20",22.18,16.79,29.55,74.99,42.34,74.29,38.08,0.46,60.02,61.35,15.56,5.73,34.77
"413","2014-08-21",22.18,16.65,29.4,75.7,42.97,74.05,38.3,0.46,60.36,61.09,15.39,5.72,35.05
"414","2014-08-22",22.34,16.58,29.4,75.42,42.97,74.05,38.24,0.46,60.44,60.61,15.55,5.71,35.09
"415","2014-08-25",22.39,16.7,29.31,75.51,43.59,74.5,38.26,0.46,60.55,60.76,15.44,5.68,35.19
"416","2014-08-26",22.25,17.09,29.19,75.67,43.88,75.43,38.13,0.46,60.43,61.31,15.53,5.7,35.27
"417","2014-08-27",22.52,17.16,28.93,75.51,43.77,74.11,38.01,0.46,60.38,61.24,15.61,5.71,35.1
"418","2014-08-28",22.55,17,28.8,75.31,43.46,73.35,38.02,0.46,60.18,61.27,15.61,5.73,34.79
"419","2014-08-29",22.6,16.95,28.9,75.88,43.67,74.3,38.48,0.46,60.23,61.2,15.63,6.16,35.01
"420","2014-09-02",22.78,17.12,29.21,75.61,43.83,76.15,38.19,0.47,60.14,60.6,15.74,6.38,35.12
"421","2014-09-03",21.82,16.95,29.25,75.9,43.86,75.3,38.08,0.47,60.08,60.99,15.94,6.4,35.32
"422","2014-09-04",21.64,17.3,29.43,75.96,43.86,75.42,38.34,0.48,60.66,60.52,15.82,6.46,35.02
"423","2014-09-05",21.83,17.32,29.66,76.38,44.01,76.72,38.89,0.48,60.71,61.08,15.81,6.59,34.79
"424","2014-09-08",21.69,17.12,29.86,76.11,43.99,77.35,39.36,0.47,60.39,60.16,15.73,6.61,34.26
"425","2014-09-09",21.61,16.49,29.38,75.93,43.38,76.14,39.61,0.47,60.15,59.93,15.71,6.63,34.32
"426","2014-09-10",22.27,16.57,29.45,76.8,43.5,76.89,39.68,0.47,60.62,59.57,15.7,6.67,34.32
"427","2014-09-11",22.37,16.53,29.33,76.48,43.9,77.38,39.81,0.46,60.51,59.71,15.6,6.68,34.29
"428","2014-09-12",22.42,16.56,29.03,76.5,44.1,76.94,39.56,0.46,60.34,58.94,15.18,6.59,34.14
"429","2014-09-15",22.41,16.19,28.86,76.6,44.03,74.06,39.17,0.45,60.79,59.25,15.11,6.5,34.27
"430","2014-09-16",22.24,16.39,29.22,77.45,44.07,75.55,39.61,0.46,60.94,59.95,15.29,6.59,34.72
"431","2014-09-17",22.4,16.2,29.44,77.68,44.3,75.9,39.41,0.46,61,59.74,15.39,6.6,34.68
"432","2014-09-18",22.45,16.25,29.64,78.53,45.05,76.47,39.54,0.46,61.02,59.45,15.62,6.74,35.02
"433","2014-09-19",22.26,16.57,30.04,79,44.89,77.37,40.25,0.46,61.22,59.76,15.32,6.71,33.55
"434","2014-09-22",22.29,16.23,29.64,78.92,44.74,76.27,39.86,0.45,61.47,59.4,15.2,6.56,33.36
"435","2014-09-23",22.64,16.18,29.34,78.61,44.77,77.75,39.44,0.45,61.2,59.09,15.18,6.59,32.73
"436","2014-09-24",22.44,16.41,29.7,79.47,45.27,78,39.88,0.45,61.78,58.96,15.37,6.7,33.23
"437","2014-09-25",21.58,16.1,29.04,78.34,44.19,76.68,39,0.44,61.12,57.99,15.01,6.51,32.67
"438","2014-09-26",22.22,16.16,29.17,78.34,44.49,78.24,39.31,0.44,61.3,58.72,15.03,6.59,32.83
"439","2014-09-29",22.08,16.09,29.17,77.94,44.32,78.45,39.34,0.44,61.2,58.11,14.89,6.56,32.4
"440","2014-09-30",22.22,16.12,29.2,77.97,44.25,78.49,39.27,0.44,60.69,57.87,15.06,6.55,32.27
"441","2014-10-01",21.87,15.87,28.76,76.3,43.91,76.02,38.88,0.44,60.26,57.14,15,6.44,32.11
"442","2014-10-02",22.03,15.92,28.83,75.97,43.51,76.55,38.76,0.43,60.19,57.41,15.15,6.26,32.26
"443","2014-10-03",21.97,16.14,29.09,76.9,44.59,76.9,39.04,0.44,60.73,57.79,15.55,6.28,32.78
"444","2014-10-06",21.97,16.11,29.17,76.71,44.51,77.02,39.04,0.43,60.57,58.16,15.54,6.24,33.04
"445","2014-10-07",21.78,15.85,28.49,74.9,43.83,75.76,38.57,0.43,60.27,57.45,15.21,6.1,32.52
"446","2014-10-08",22.23,16.14,28.97,76.74,44.67,76.98,39.63,0.44,61.01,58.22,15.38,6.27,32.99
"447","2014-10-09",22.28,15.77,28.33,74.67,43.69,75.38,38.84,0.43,60.63,56.5,15.28,6.07,32.76
"448","2014-10-10",22.21,15.57,27.55,74.05,43.28,72.4,37.3,0.4,61.38,56.36,14.51,5.37,32.22
"449","2014-10-13",22.01,15.32,27.03,72.51,43.01,72.48,36.97,0.4,60.42,55.9,14.68,5.2,32.33
"450","2014-10-14",21.78,15.42,27.23,70.96,42.89,73.08,37.04,0.41,60.55,55.72,15.03,5.42,32.52
